Airport ID;Name;City;Country;Latitude;Longitude
4349;Boma Airport;Boma;Congo (Kinshasa);-5.854000092;13.06400013
4350;Tshimpi Airport;Matadi;Congo (Kinshasa);-5.799610138;13.44040012
4351;Inongo Airport;Inongo;Congo (Kinshasa);-1.947219968;18.28580093
4352;Nioki Airport;Nioki;Congo (Kinshasa);-2.717499971;17.68470001
4353;Basango Mboliasa Airport;Kiri;Congo (Kinshasa);-1.434999943;19.02400017
4354;Basankusu Airport;Basankusu;Congo (Kinshasa);1.224720001;19.78890038
4355;Tshikapa Airport;Tshikapa;Congo (Kinshasa);-6.43833;20.794701
4356;Lodja Airport;Lodja;Congo (Kinshasa);-3.417000055;23.45000076
4357;Ilebo Airport;Ilebo;Congo (Kinshasa);-4.329919;20.590124
4358;Outer Skerries Airport;Outer Skerries;United Kingdom;60.4252;-0.75
4359;La Gomera Airport;La Gomera;Spain;28.02960014;-17.21459961
4360;Sherbro International Airport;Bonthe;Sierra Leone;7.532420158;-12.51889992
4361;Bo Airport;Bo;Sierra Leone;7.944399834;-11.76099968
4362;Kenema Airport;Kenema;Sierra Leone;7.891290188;-11.17660046
4363;Osvaldo Vieira International Airport;Bissau;Guinea-Bissau;11.89480019;-15.65369987
4364;Smara Airport;Smara;Western Sahara;26.7318;-11.6847
4365;Dakhla Airport;Dakhla;Western Sahara;23.7183;-15.932
4366;Mogador Airport;Essadouira;Morocco;31.39749908;-9.681670189
4367;Hassan I Airport;El Aaiún;Western Sahara;27.151699;-13.2192
4368;Nador International Airport;El Aroui;Morocco;34.98880005;-3.028209925
4369;Praia International Airport;Praia, Santiago Island;Cape Verde;14.92450047;-23.49349976
4370;São Filipe Airport;Sao Filipe, Fogo Island;Cape Verde;14.88500023;-24.47999954
4371;Baco Airport;Baco;Ethiopia;5.78287;36.562
4372;Beica Airport;Beica;Ethiopia;9.386389732;34.52190018
4373;Combolcha Airport;Dessie;Ethiopia;11.08250046;39.71139908
4374;Dembidollo Airport;Dembidollo;Ethiopia;8.553999901;34.85800171
4375;Gode Airport;Gode;Ethiopia;5.935130119;43.57860184
4376;Gore Airport;Gore;Ethiopia;8.1614;35.5529
4377;Kabri Dehar Airport;Kabri Dehar;Ethiopia;6.734;44.252998
4378;Mizan Teferi Airport;Mizan Teferi;Ethiopia;6.9571;35.5547
4379;Tippi Airport;Tippi;Ethiopia;7.2024;35.415
4380;Alula Airport;Alula;Somalia;11.9582;50.748
4381;Bosaso Airport;Bosaso;Somalia;11.27530003;49.1493988
4382;Aden Adde International Airport;Mogadishu;Somalia;2.01444006;45.30469894
4383;Galcaio Airport;Galcaio;Somalia;6.780829906;47.45470047
4384;Burao Airport;Burao;Somalia;9.5275;45.5549
4385;El Arish International Airport;El Arish;Egypt;31.07329941;33.83580017
4386;Assiut International Airport;Asyut;Egypt;27.04649925;31.01199913
4387;Amboseli Airport;Amboseli National Park;Kenya;-2.645050049;37.25310135
4388;Lokichoggio Airport;Lokichoggio;Kenya;4.204120159;34.34820175
4389;Malindi Airport;Malindi;Kenya;-3.229310036;40.10169983
4390;Nanyuki Airport;Nanyuki;Kenya;-0.062398899;37.041008
4391;Gardabya Airport;Sirt;Libya;31.06349945;16.59499931
4392;Gamal Abdel Nasser Airport;Tobruk;Libya;31.861;23.907
4393;Mitiga Airport;Tripoli;Libya;32.89410019;13.27600002
4394;La Abraq Airport;Al Bayda';Libya;32.7887001;21.96430016
4395;Atbara Airport;Atbara;Sudan;17.71034431;34.05701828
4396;Nyala Airport;Nyala;Sudan;12.05350018;24.95619965
4397;Port Sudan New International Airport;Port Sudan;Sudan;19.43359947;37.23410034
4398;Bukoba Airport;Bukoba;Tanzania;-1.332;31.8212
4399;Kigoma Airport;Kigoma;Tanzania;-4.8862;29.6709
4400;Lindi Airport;Lindi;Tanzania;-9.85111;39.757801
4401;Musoma Airport;Musoma;Tanzania;-1.503;33.8021
4402;Shinyanga Airport;Shinyanga;Tanzania;-3.6093;33.5035
4403;Tabora Airport;Tabora;Tanzania;-5.07638979;32.83330154
4404;Arua Airport;Arua;Uganda;3.049999952;30.91699982
4405;Gulu Airport;Gulu;Uganda;2.805560112;32.27180099
4406;Diu Airport;Diu;India;20.71310043;70.9210968
4407;Aberdeen Regional Airport;Aberdeen;United States;45.44910049;-98.42179871
4408;Southwest Georgia Regional Airport;Albany;United States;31.53549957;-84.19450378
4409;Athens Ben Epps Airport;Athens;United States;33.94860077;-83.32630157
4410;Alamogordo White Sands Regional Airport;Alamogordo;United States;32.83990097;-105.9909973
4411;Waterloo Regional Airport;Waterloo;United States;42.55709839;-92.40029907
4412;Walla Walla Regional Airport;Walla Walla;United States;46.09489822;-118.288002
4413;Alpena County Regional Airport;Alpena;United States;45.0780983;-83.56030273
4414;Watertown Regional Airport;Watertown;United States;44.91400146;-97.15470123
4415;Bradford Regional Airport;Bradford;United States;41.80310059;-78.64009857
4416;Western Neb. Rgnl/William B. Heilig Airport;Scottsbluff;United States;41.87400055;-103.5960007
4417;Raleigh County Memorial Airport;Beckley;United States;37.78730011;-81.12419891
4418;Brunswick Golden Isles Airport;Brunswick;United States;31.25880051;-81.46649933
4419;Southeast Iowa Regional Airport;Burlington;United States;40.78319931;-91.12550354
4420;Jack Mc Namara Field Airport;Crescent City;United States;41.78020096;-124.2369995
4421;Cape Girardeau Regional Airport;Cape Girardeau;United States;37.22529984;-89.57080078
4422;Chippewa County International Airport;Sault Ste Marie;United States;46.25080109;-84.47239685
4423;North Central West Virginia Airport;Clarksburg;United States;39.29660034;-80.22810364
4424;William R Fairchild International Airport;Port Angeles;United States;48.12020111;-123.5
4425;Houghton County Memorial Airport;Hancock;United States;47.16839981;-88.4890976
4426;Dodge City Regional Airport;Dodge City;United States;37.76340103;-99.96559906
4427;DuBois Regional Airport;Du Bois;United States;41.17829895;-78.8986969
4428;Chippewa Valley Regional Airport;Eau Claire;United States;44.86579895;-91.48429871
4429;Elko Regional Airport;Elko;United States;40.82490158;-115.7919998
4430;New Bedford Regional Airport;New Bedford;United States;41.67610168;-70.95690155
4431;Fayetteville Regional Grannis Field;Fayetteville;United States;34.99119949;-78.88030243
4432;Wokal Field Glasgow International Airport;Glasgow;United States;48.212502;-106.614998
4433;Central Nebraska Regional Airport;Grand Island;United States;40.96749878;-98.30960083
4434;Memorial Field;Hot Springs;United States;34.47800064;-93.09619904
4435;Tri-State/Milton J. Ferguson Field;Huntington;United States;38.36669922;-82.55799866
4436;Kili Airport;Kili Island;Marshall Islands;5.644515;169.119507
4437;Kirksville Regional Airport;Kirksville;United States;40.09349823;-92.54489899
4438;Jamestown Regional Airport;Jamestown;United States;46.92969894;-98.67819977
4439;Laramie Regional Airport;Laramie;United States;41.31209946;-105.6750031
4440;Arnold Palmer Regional Airport;Latrobe;United States;40.27590179;-79.40480042
4441;North Platte Regional Airport Lee Bird Field;North Platte;United States;41.12620163;-100.6839981
4442;Lebanon Municipal Airport;Lebanon;United States;43.62609863;-72.30419922
4443;Crater Lake-Klamath Regional Airport;Klamath Falls;United States;42.156101;-121.733002
4444;Lancaster Airport;Lancaster;United States;40.12170029;-76.2960968
4445;Lewistown Municipal Airport;Lewistown;United States;47.04930115;-109.4670029
4446;Lynchburg Regional Preston Glenn Field;Lynchburg;United States;37.3266983;-79.20040131
4447;Muskegon County Airport;Muskegon;United States;43.16949844;-86.23819733
4448;Frank Wiley Field;Miles City;United States;46.4280014;-105.8860016
4449;Northwest Alabama Regional Airport;Muscle Shoals;United States;34.74530029;-87.61019897
4450;Southwest Oregon Regional Airport;North Bend;United States;43.417099;-124.2460022
4451;Owensboro Daviess County Airport;Owensboro;United States;37.74010086;-87.16680145
4452;Hattiesburg Laurel Regional Airport;Hattiesburg/Laurel;United States;31.46710014;-89.33709717
4453;Pocatello Regional Airport;Pocatello;United States;42.90980148;-112.5960007
4454;Pierre Regional Airport;Pierre;United States;44.38270187;-100.2860031
4455;Pellston Regional Airport of Emmet County Airport;Pellston;United States;45.57089996;-84.79669952
4456;Portsmouth International at Pease Airport;Portsmouth;United States;43.07789993;-70.82330322
4457;Reading Regional Carl A Spaatz Field;Reading;United States;40.37850189;-75.96520233
4458;Rhinelander Oneida County Airport;Rhinelander;United States;45.63119888;-89.46749878
4459;Southwest Wyoming Regional Airport;Rock Springs;United States;41.5942;-109.065001
4460;Rutland - Southern Vermont Regional Airport;Rutland;United States;43.52939987;-72.94960022
4461;San Luis County Regional Airport;San Luis Obispo;United States;35.23680115;-120.6419983
4462;Sheridan County Airport;Sheridan;United States;44.76919937;-106.9800034
4463;Adirondack Regional Airport;Saranac Lake;United States;44.38529968;-74.20619965
4464;Salina Municipal Airport;Salina;United States;38.79100037;-97.65219879
4465;Santa Maria Pub/Capt G Allan Hancock Field;Santa Maria;United States;34.89889908;-120.4570007
4466;Tupelo Regional Airport;Tupelo;United States;34.26810074;-88.76989746
4467;Quincy Regional Baldwin Field;Quincy;United States;39.94269943;-91.19460297
4468;Victoria Regional Airport;Victoria;United States;28.8526001;-96.91850281
4469;Valdosta Regional Airport;Valdosta;United States;30.78249931;-83.27670288
4470;Worland Municipal Airport;Worland;United States;43.96569824;-107.9509964
4471;Yakima Air Terminal McAllister Field;Yakima;United States;46.56819916;-120.5439987
4472;Ercan International Airport;Nicosia;Cyprus;35.15470123;33.49610138
4473;Logroño-Agoncillo Airport;Logroño-Agoncillo;Spain;42.46095349;-2.322235107
4474;Île d'Yeu Airport;Île d'Yeu;France;46.71860123;-2.391109943
4475;Angers-Loire Airport;Angers/Marcé;France;47.560299;-0.312222
4476;La Môle Airport;La Môle;France;43.205399;6.482
4477;Syros Airport;Syros Island;Greece;37.42279816;24.95089912
4478;Pécs-Pogány Airport;Pécs-Pogány;Hungary;45.990898;18.240996
4479;Győr-Pér International Airport;Győr;Hungary;47.624401;17.813601
4480;Sármellék International Airport;Sármellék;Hungary;46.686391;17.159084
4481;Aosta Airport;Aosta;Italy;45.738499;7.36872
4482;Salerno Costa d'Amalfi Airport;Salerno;Italy;40.620399;14.9113
4483;Corvo Airport;Corvo;Portugal;39.671501;-31.1136
4484;Banja Luka International Airport;Banja Luka;Bosnia and Herzegovina;44.94139862;17.29750061
4485;Uşak Airport;Usak;Turkey;38.68149948;29.47170067
4486;Kars Airport;Kars;Turkey;40.56219864;43.11500168
4487;Şanlıurfa Airport;Sanliurfa;Turkey;37.09429932;38.8470993
4488;Kahramanmaraş Airport;Kahramanmaras;Turkey;37.53882599;36.95352173
4489;Ağrı Airport;Agri;Turkey;39.65454102;43.02597809
4490;Adıyaman Airport;Adiyaman;Turkey;37.73139954;38.46889877
4491;Süleyman Demirel International Airport;Isparta;Turkey;37.85540009;30.36840057
4492;Balıkesir Körfez Airport;Balikesir Korfez;Turkey;39.55459976;27.01379967
4493;Samsun Çarşamba Airport;Samsun;Turkey;41.254501;36.567101
4494;Žilina Airport;Žilina;Slovakia;49.23149872;18.6135006
4495;JAGS McCartney International Airport;Cockburn Town;Turks and Caicos Islands;21.44449997;-71.14230347
4496;Middle Caicos Airport;Middle Caicos;Turks and Caicos Islands;21.82602;-71.8025
4497;Salt Cay Airport;Salt Cay;Turks and Caicos Islands;21.33300018;-71.19999695
4498;Samaná El Catey International Airport;Samana;Dominican Republic;19.2670002;-69.74199677
4499;La Isabela International Airport;La Isabela;Dominican Republic;18.57250023;-69.98560333
4500;Puerto Barrios Airport;Puerto Barrios;Guatemala;15.7309;-88.583801
4501;Quezaltenango Airport;Quezaltenango;Guatemala;14.8656;-91.501999
4502;Utirik Airport;Utirik Island;Marshall Islands;11.222;169.852005
4503;Ahuas Airport;Ahuas;Honduras;15.4722;-84.352203
4504;Puerto Lempira Airport;Puerto Lempira;Honduras;15.2622;-83.781197
4505;Mili Island Airport;Mili Island;Marshall Islands;6.08333;171.733002
4506;Captain Rogelio Castillo National Airport;Celaya;Mexico;20.546;-100.887001
4507;Ciudad Constitución Airport;Ciudad Constitución;Mexico;25.05380058;-111.6149979
4508;Guerrero Negro Airport;Guerrero Negro;Mexico;28.0261;-114.024002
4509;El Lencero Airport;Jalapa;Mexico;19.47509956;-96.79750061
4510;Alonso Valderrama Airport;Chitré;Panama;7.987840176;-80.40969849
4511;Enrique Adolfo Jimenez Airport;Colón;Panama;9.356639862;-79.86740112
4512;Jaqué Airport;Jaqué;Panama;7.517779827;-78.15720367
4513;Captain Ramon Xatruch Airport;La Palma;Panama;8.406669617;-78.14170074
4514;Aerotortuguero Airport;Roxana;Costa Rica;10.42;-83.6095
4515;Barra del Colorado Airport;Pococi;Costa Rica;10.76869965;-83.58560181
4516;Cabo Velas Airport;Nicoya;Costa Rica;10.35569954;-85.85289764
4517;Islita Airport;Nandayure;Costa Rica;9.856109619;-85.3707962
4518;Puerto Jimenez Airport;Puerto Jimenez;Costa Rica;8.533329964;-83.30000305
4519;Tobias Bolanos International Airport;San Jose;Costa Rica;9.957050323;-84.13980103
4520;(Duplicate) Playa Samara Airport;Playa Samara;Costa Rica;9.87;-85.48
4521;Jérémie Airport;Jeremie;Haiti;18.66309929;-74.17030334
4522;Port-de-Paix Airport;Port-de-Paix;Haiti;19.93359947;-72.84860229
4523;Cayo Coco Airport;Cayo Coco;Cuba;22.51320076;-78.51100159
4524;Alberto Delgado Airport;Trinidad;Cuba;21.78829956;-79.99720001
4525;Congo Town Airport;Andros;Bahamas;24.158701;-77.589798
4526;Arthur's Town Airport;Arthur's Town;Bahamas;24.6294;-75.673797
4527;New Bight Airport;Cat Island;Bahamas;24.3153;-75.452301
4528;Colonel Hill Airport;Colonel Hill;Bahamas;22.74559975;-74.18240356
4529;Nassau Paradise Island Airport;Nassau;Bahamas;25.08300018;-77.30000305
4530;Enua Airport;Atiu Island;Cook Islands;-19.96780014;-158.1190033
4531;Mangaia Island Airport;Mangaia Island;Cook Islands;-21.89598656;-157.906662
4532;Manihiki Island Airport;Manihiki Island;Cook Islands;-10.3767004;-161.0019989
4533;Mauke Airport;Mauke Island;Cook Islands;-20.13610077;-157.3450012
4534;Mitiaro Island Airport;Mitiaro Island;Cook Islands;-19.84250069;-157.7030029
4535;Tongareva Airport;Penrhyn Island;Cook Islands;-9.014369965;-158.0324097
4536;Cicia Airport;Cicia;Fiji;-17.74329948;-179.3419952
4537;Malolo Lailai Island Airport;Malolo Lailai Island;Fiji;-17.7779007;177.1970062
4538;Vunisea Airport;Vunisea;Fiji;-19.05809975;178.1569977
4539;Mana Island Airport;Mana Island;Fiji;-17.67309952;177.0980072
4540;Moala Airport;Moala;Fiji;-18.56669998;179.951004
4541;Ngau Airport;Ngau;Fiji;-18.11560059;179.3399963
4542;Lakeba Island Airport;Lakeba Island;Fiji;-18.19919968;-178.8170013
4543;Labasa Airport;Lambasa;Fiji;-16.4666996;179.3399963
4544;Matei Airport;Matei;Fiji;-16.69059944;-179.8769989
4545;Koro Island Airport;Koro Island;Fiji;-17.3458004;179.4219971
4546;Rotuma Airport;Rotuma;Fiji;-12.48250008;177.0709991
4547;Savusavu Airport;Savusavu;Fiji;-16.80279922;179.3410034
4548;Kaufana Airport;Eua Island;Tonga;-21.37829971;-174.9579926
4549;Lifuka Island Airport;Lifuka;Tonga;-19.77700043;-174.3410034
4550;Mata'aho Airport;Angaha, Niuafo'ou Island;Tonga;-15.57079983;-175.6329956
4551;Kuini Lavenia Airport;Niuatoputapu;Tonga;-15.977297;-173.791089
4552;Vanua Balavu Airport;Vanua Balavu;Fiji;-17.2689991;-178.9759979
4553;Niue International Airport;Alofi;Niue;-19.07903099;-169.9255981
4554;Pointe Vele Airport;Futuna Island;Wallis and Futuna;-14.31140041;-178.0659943
4555;Maota Airport;Savaii Island;Samoa;-13.74230003;-172.2579956
4556;Apataki Airport;Apataki;French Polynesia;-15.5736;-146.414993
4557;Ahe Airport;Ahe;French Polynesia;-14.42809963;-146.2570038
4558;Hiva Oa-Atuona Airport;Hiva-oa;French Polynesia;-9.768790245;-139.0110016
4559;Ua Pou Airport;Ua Pou;French Polynesia;-9.35167;-140.078003
4560;Ua Huka Airport;Ua Huka;French Polynesia;-8.93611;-139.552002
4561;Mota Lava Airport;Ablow;Vanuatu;-13.66600037;167.7120056
4562;Sola Airport;Sola;Vanuatu;-13.85169983;167.5370026
4563;Torres Airstrip;Loh/Linua;Vanuatu;-13.32800007;166.6380005
4564;Siwo Airport;Sangafa;Vanuatu;-17.09029961;168.3430023
4565;Craig Cove Airport;Craig Cove;Vanuatu;-16.264999;167.923996
4566;Longana Airport;Longana;Vanuatu;-15.30669975;167.9669952
4567;Sara Airport;Pentecost Island;Vanuatu;-15.4708004;168.1519928
4568;Tavie Airport;Paama Island;Vanuatu;-16.43899918;168.2570038
4569;Lamap Airport;Lamap;Vanuatu;-16.4611228;167.829253
4570;Lamen Bay Airport;Lamen Bay;Vanuatu;-16.58419991;168.1589966
4571;Maewo-Naone Airport;Maewo Island;Vanuatu;-15;168.0829926
4572;Lonorore Airport;Lonorore;Vanuatu;-15.86559963;168.1719971
4573;Norsup Airport;Norsup;Vanuatu;-16.0797;167.401001
4574;Gaua Island Airport;Gaua Island;Vanuatu;-14.21809959;167.5870056
4575;Redcliffe Airport;Redcliffe;Vanuatu;-15.47200012;167.8350067
4576;Santo Pekoa International Airport;Santo;Vanuatu;-15.50500011;167.2200012
4577;Tongoa Airport;Tongoa Island;Vanuatu;-16.89109993;168.5509949
4578;Uléi Airport;Ambryn Island;Vanuatu;-16.3297;168.3011
4579;Valesdir Airport;Valesdir;Vanuatu;-16.79610062;168.177002
4580;Southwest Bay Airport;Malekula Island;Vanuatu;-16.4864;167.4472
4581;North West Santo Airport;Olpoi;Vanuatu;-14.88169956;166.5579987
4582;Aneityum Airport;Anelghowhat;Vanuatu;-20.24920082;169.7709961
4583;Aniwa Airport;Aniwa;Vanuatu;-19.2346;169.6009
4584;Dillon's Bay Airport;Dillon's Bay;Vanuatu;-18.76939964;169.0010071
4585;Futuna Airport;Futuna Island;Vanuatu;-19.51639938;170.2319946
4586;Ipota Airport;Ipota;Vanuatu;-18.856389;169.283333
4587;Tiga Airport;Tiga;New Caledonia;-21.09609985;167.8040009
4588;Île Art - Waala Airport;Waala;New Caledonia;-19.72060013;163.6609955
4589;Île des Pins Airport;Île des Pins;New Caledonia;-22.58889961;167.4559937
4590;Fayzabad Airport;Faizabad;Afghanistan;37.121101;70.518097
4591;Dawadmi Domestic Airport;Dawadmi;Saudi Arabia;24.5;44.40000153
4592;Al-Jawf Domestic Airport;Al-Jawf;Saudi Arabia;29.78510094;40.09999847
4593;Wadi Al Dawasir Airport;Wadi-al-dawasir;Saudi Arabia;20.50429916;45.19960022
4594;Khoram Abad Airport;Khorram Abad;Iran;33.4353981;48.28290176
4595;Bam Airport;Bam;Iran;29.08419991;58.45000076
4596;Rafsanjan Airport;Rafsanjan;Iran;30.29770088;56.05110168
4597;Bojnord Airport;Bojnourd;Iran;37.49300003;57.30820084
4598;Sabzevar National Airport;Sabzevar;Iran;36.16809845;57.59519958
4599;Noshahr Airport;Noshahr;Iran;36.66329956;51.46469879
4600;Dasht-e Naz Airport;Dasht-e-naz;Iran;36.63579941;53.1935997
4601;Lar Airport;Lar;Iran;27.67469978;54.38330078
4602;Ardabil Airport;Ardabil;Iran;38.32569885;48.42440033
4603;Urmia Airport;Uromiyeh;Iran;37.66809845;45.06869888
4604;Al Ain International Airport;Al Ain;United Arab Emirates;24.26169968;55.60919952
4605;Bannu Airport;Bannu;Pakistan;32.9729;70.527901
4606;Bahawalpur Airport;Bahawalpur;Pakistan;29.34810066;71.71800232
4607;Chitral Airport;Chitral;Pakistan;35.88660049;71.80059814
4608;Dalbandin Airport;Dalbandin;Pakistan;28.87829971;64.39980316
4609;Dera Ghazi Khan Airport;Dera Ghazi Khan;Pakistan;29.96100044;70.48590088
4610;Dera Ismael Khan Airport;Dera Ismael Khan;Pakistan;31.90940094;70.89659882
4611;Jiwani Airport;Jiwani;Pakistan;25.06780052;61.80540085
4612;Hyderabad Airport;Hyderabad;Pakistan;25.3181;68.366096
4613;Khuzdar Airport;Khuzdar;Pakistan;27.79059982;66.64730072
4614;Ormara Airport;Ormara Raik;Pakistan;25.27470016;64.58599854
4615;Parachinar Airport;Parachinar;Pakistan;33.90209961;70.07160187
4616;Skardu Airport;Skardu;Pakistan;35.33549881;75.53600311
4617;Sehwan Sharif Airport;Sehwan Sharif;Pakistan;26.47310066;67.71720123
4618;Turbat International Airport;Turbat;Pakistan;25.9864006;63.03020096
4619;Sulaymaniyah International Airport;Sulaymaniyah;Iraq;35.5617485;45.31673813
4620;Kamishly Airport;Kamishly;Syria;37.02059937;41.19139862
4621;Sayun International Airport;Sayun Intl;Yemen;15.96609974;48.78829956
4622;Adak Airport;Adak Island;United States;51.87799835;-176.6459961
4623;Gustavus Airport;Gustavus;United States;58.4253006;-135.7070007
4624;Skagway Airport;Skagway;United States;59.46009827;-135.3159943
4625;Holy Cross Airport;Holy Cross;United States;62.18830109;-159.7749939
4626;Haines Airport;Haines;United States;59.24380112;-135.5240021
4627;Kalskag Airport;Kalskag;United States;61.53630066;-160.3410034
4628;McGrath Airport;Mcgrath;United States;62.95289993;-155.6060028
4629;Mountain Village Airport;Mountain Village;United States;62.09540176;-163.6820068
4630;Aniak Airport;Aniak;United States;61.58160019;-159.5429993
4631;Chevak Airport;Chevak;United States;61.5409;-165.6005
4632;Wrangell Airport;Wrangell;United States;56.48429871;-132.3699951
4633;Balimo Airport;Balimo;Papua New Guinea;-8.050000191;142.9329987
4634;Baimuru Airport;Baimuru;Papua New Guinea;-7.496860027;144.8199005
4635;Kalaupapa Airport;Molokai;United States;21.21100044;-156.973999
4636;Eniwetok Airport;Eniwetok Atoll;Marshall Islands;11.34070015;162.3280029
4637;Matsu Nangan Airport;Matsu Islands;Taiwan;26.1598;119.958
4638;Hengchun Airport;Hengchun;Taiwan;22.04109955;120.7300034
4639;Matsu Beigan Airport;Matsu Islands;Taiwan;26.224199;120.002998
4640;Kushiro Airport;Kushiro;Japan;43.04100037;144.1929932
4641;Okadama Airport;Sapporo;Japan;43.117447;141.38134
4642;Saga Airport;Saga;Japan;33.14970016;130.302002
4643;Nagoya Airport;Nagoya;Japan;35.25500107;136.923996
4644;Iwami Airport;Iwami;Japan;34.67639923;131.7899933
4645;Fukushima Airport;Fukushima;Japan;37.22740173;140.4309998
4646;Odate Noshiro Airport;Odate Noshiro;Japan;40.19189835;140.3710022
4647;Shonai Airport;Shonai;Japan;38.81219864;139.7870026
4648;Miyakejima Airport;Miyakejima;Japan;34.07360077;139.5599976
4649;Kunsan Air Base;Kunsan;South Korea;35.90380096;126.6159973
4650;Mokpo Heliport;Mokpo;South Korea;34.75889969;126.3799973
4651;Wonju/Hoengseong Air Base (K-38/K-46);Wonju;South Korea;37.441201;127.963858
4652;Yangyang International Airport;Sokcho / Gangneung;South Korea;38.061298;128.669006
4653;Sacheon Air Base/Airport;Sacheon;South Korea;35.088591;128.071747
4654;Cheongju International Airport/Cheongju Air Base (K-59/G-513);Chongju;South Korea;36.717008;127.498741
4655;Subic Bay International Airport;Olongapo City;Philippines;14.79440022;120.2710037
4656;Cuyo Airport;Cuyo;Philippines;10.85809994;121.0690002
4657;Rajah Buayan Air Base;General Santos City;Philippines;6.106440067;125.2350006
4658;Camiguin Airport;Camiguin;Philippines;9.253520012;124.7070007
4659;Jolo Airport;Jolo;Philippines;6.05366993;121.0110016
4660;Sanga Sanga Airport;Sanga Sanga;Philippines;5.046991;119.742996
4661;Surigao Airport;Sangley Point;Philippines;9.755838326;125.4809475
4662;Tandag Airport;Tandag;Philippines;9.072110176;126.1709976
4663;Naga Airport;Naga;Philippines;13.5848999;123.2699966
4664;Basco Airport;Basco;Philippines;20.4513;121.980003
4665;San Fernando Airport;San Fernando;Philippines;16.59560013;120.3030014
4666;Tuguegarao Airport;Tuguegarao;Philippines;17.64336768;121.7331505
4667;Virac Airport;Virac;Philippines;13.5763998;124.2060013
4668;Calbayog Airport;Calbayog City;Philippines;12.07269955;124.5449982
4669;Catarman National Airport;Catarman;Philippines;12.5024004;124.6360016
4670;Moises R. Espinosa Airport;Masbate;Philippines;12.369682;123.630095
4671;Roxas Airport;Roxas City;Philippines;11.59770012;122.7519989
4672;General Enrique Mosconi Airport;Tartagal;Argentina;-22.6196003;-63.79370117
4673;Las Heras Airport;Las Heras;Argentina;-46.53829956;-68.96530151
4674;Antoine de Saint Exupéry Airport;San Antonio Oeste;Argentina;-40.7512;-65.0343
4675;Lago Argentino Airport;El Calafate;Argentina;-50.336102;-72.248596
4676;Gobernador Gregores Airport;Gobernador Gregores;Argentina;-48.7831;-70.150002
4677;Santa Teresita Airport;Santa Teresita;Argentina;-36.5423;-56.7218
4678;Necochea Airport;Necochea;Argentina;-38.4831;-58.8172
4679;Orlando Bezerra de Menezes Airport;Juazeiro Do Norte;Brazil;-7.218959808;-39.27009964
4680;Coronel Horácio de Mattos Airport;Lençóis;Brazil;-12.4822998;-41.27700043
4681;Macaé Airport;Macaé;Brazil;-22.34300041;-41.76599884
4682;Frank Miloye Milenkowichi–Marília State Airport;Marília;Brazil;-22.19689941;-49.92639923
4683;Vitória da Conquista Airport;Vitória Da Conquista;Brazil;-14.86279964;-40.86309814
4684;Santa Maria Airport;Santa Maria;Brazil;-29.711399;-53.688202
4685;Toledo Airport;Toledo;Brazil;-24.6863;-53.697498
4686;Ricardo García Posada Airport;El Salvador;Chile;-26.31110001;-69.76519775
4687;Pucón Airport;Pucon;Chile;-39.2928009;-71.91590118
4688;Sorocaba Airport;Sorocaba;Brazil;-23.478001;-47.490002
4689;San Cristóbal Airport;San Cristóbal;Ecuador;-0.910206;-89.617401
4690;Camilo Ponce Enriquez Airport;La Toma (Catamayo);Ecuador;-3.99589;-79.371902
4691;General Rivadeneira Airport;Esmeraldas;Ecuador;0.978519022;-79.62660217
4692;Port Stanley Airport;Stanley;Falkland Islands;-51.68569946;-57.77759933
4693;Santa Ana Airport;Cartago;Colombia;4.75818;-75.9557
4694;La Jagua Airport;Garzón;Colombia;2.1464;-75.6944
4695;Caucaya Airport;Puerto Leguízamo;Colombia;-0.182278;-74.7708
4696;La Pedrera Airport;La Pedrera;Colombia;-1.32861;-69.5797
4697;Reyes Murillo Airport;Nuquí;Colombia;5.6964;-77.2806
4698;Obando Airport;Puerto Inírida;Colombia;3.85353;-67.9062
4699;El Yopal Airport;Yopal;Colombia;5.31911;-72.384
4700;Capitán de Av. Emilio Beltrán Airport;Guayaramerín;Bolivia;-10.82059956;-65.34559631
4701;Puerto Rico Airport;Puerto Rico/Manuripi;Bolivia;-11.107663;-67.551155
4702;Capitán Av. Selin Zeitun Lopez Airport;Riberalta;Bolivia;-11;-66
4703;Reyes Airport;Reyes;Bolivia;-14.3044;-67.353401
4704;Capitán Av. German Quiroga G. Airport;San Borja;Bolivia;-14.85919952;-66.73750305
4705;Zorg en Hoop Airport;Paramaribo;Suriname;5.81108;-55.190701
4706;Mucuri Airport;Mucuri;Brazil;-18.0489006;-39.86420059
4707;Caballococha Airport;Caballococha;Peru;-3.916860104;-70.5082016
4708;Mayor General FAP Armando Revoredo Iglesias Airport;Cajamarca;Peru;-7.139180183;-78.48940277
4709;Alferez Fap David Figueroa Fernandini Airport;Huánuco;Peru;-9.878809929;-76.20480347
4710;Maria Reiche Neuman Airport;Nazca;Peru;-14.85400009;-74.96150208
4711;Santa Rosa Airport;Santa Rosa;Brazil;-27.9067;-54.520401
4712;El Jagüel / Punta del Este Airport;Maldonado;Uruguay;-34.91699982;-54.91699982
4713;Escuela Mariscal Sucre Airport;Maracay;Venezuela;10.24997807;-67.64942169
4714;Juan Pablo Pérez Alfonso Airport;El Vigía;Venezuela;8.624139;-71.672668
4715;Ji-Paraná Airport;Ji-Paraná;Brazil;-10.87080002;-61.8465004
